MyUnknownColumn,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
5238,0,18.0,Mobile,1,35.0,DC,Male,3.0,4,Grocery,5,Married,5,0,14.0,1.0,15.0,18.0,288.28
3275,1,1.0,Mobile,1,13.0,DC,Male,4.0,2,Mobile,5,Divorced,3,1,22.0,2.0,2.0,1.0,141.01
1180,0,27.0,Mobile,1,13.0,CC,Female,3.0,3,Laptop,1,Married,5,0,15.0,1.0,1.0,7.0,168.54
870,0,16.0,Mobile,1,12.0,CC,Female,3.0,4,Laptop,3,Single,2,1,14.0,1.0,1.0,8.0,140.81
3040,0,16.0,Mobile,2,9.0,COD,Male,3.0,4,Mobile,3,Married,2,1,12.0,2.0,2.0,1.0,151.96
4820,1,21.0,Computer,1,9.0,DC,Male,3.0,5,Mobile,1,Married,11,1,15.0,2.0,2.0,1.0,148.8
494,0,6.0,Mobile,3,6.0,CC,Male,2.0,1,Laptop,5,Married,2,0,22.0,0.0,1.0,8.0,140.37
1161,0,13.0,Mobile,1,8.0,DC,Female,2.0,3,Mobile,5,Married,5,0,17.0,1.0,1.0,2.0,133.77
2669,0,2.0,Mobile,1,35.0,DC,Male,3.0,5,Laptop,3,Married,9,0,17.0,0.0,1.0,6.0,163.84
2479,0,8.0,Mobile,1,13.0,DC,Male,3.0,4,Mobile,1,Married,2,0,18.0,1.0,1.0,1.0,126.9
927,0,10.0,Computer,1,13.0,COD,Male,3.0,3,Mobile,3,Married,2,0,13.0,0.0,1.0,0.0,112.74000000000001
3831,0,4.0,Mobile,1,14.0,CC,Male,3.0,5,Mobile,4,Married,3,0,13.0,1.0,2.0,2.0,146.41
2657,1,0.0,Mobile,2,24.0,UPI,Male,3.0,1,Mobile,5,Married,1,0,17.0,1.0,1.0,0.0,129.56
898,0,10.0,Mobile,1,6.0,DC,Female,2.0,3,Mobile,5,Divorced,3,0,22.0,1.0,1.0,0.0,120.66
4730,0,26.0,Computer,1,26.0,CC,Male,3.0,4,Mobile,1,Married,2,0,19.0,2.0,2.0,3.0,167.58
5033,0,10.0,Mobile,1,13.0,DC,Male,3.0,6,Mobile,3,Married,3,0,15.0,2.0,2.0,8.0,152.41
3369,0,5.0,Computer,3,27.0,E wallet,Female,3.0,4,Laptop,3,Divorced,3,0,14.0,2.0,2.0,1.0,194.32
5116,0,30.0,Mobile,2,15.0,DC,Male,4.0,4,Others,4,Single,8,0,16.0,3.0,8.0,8.0,322.17
4952,1,1.0,Computer,1,36.0,CC,Female,3.0,5,Laptop,3,Single,3,0,23.0,3.0,4.0,9.0,170.08
255,0,0.0,Mobile,3,16.0,E wallet,Female,3.0,3,Laptop,3,Married,2,1,12.0,0.0,1.0,3.0,142.6
2794,0,5.0,Mobile,1,16.0,COD,Male,3.0,3,Mobile,5,Single,2,0,14.0,0.0,1.0,2.0,124.38999999999999
3331,0,6.0,Computer,3,12.0,DC,Male,3.0,4,Laptop,4,Divorced,3,0,15.0,3.0,6.0,4.0,190.24
1467,1,19.0,Mobile,1,20.0,DC,Female,3.0,3,Mobile,4,Married,10,1,18.0,3.0,4.0,3.0,149.63
3207,0,1.0,Mobile,3,15.0,DC,Male,3.0,3,Laptop,4,Divorced,2,0,23.0,1.0,2.0,3.0,173.51
4907,0,12.0,Mobile,3,10.0,DC,Male,3.0,4,Laptop,1,Single,10,1,13.0,2.0,2.0,1.0,193.61
847,0,10.0,Computer,1,6.0,DC,Female,3.0,3,Mobile,2,Single,2,0,15.0,1.0,1.0,0.0,116.11000000000001
3976,0,14.0,Mobile,1,9.0,DC,Female,3.0,4,Mobile,5,Married,6,0,18.0,2.0,2.0,3.0,158.77
2640,0,14.0,Mobile,3,10.0,E wallet,Female,2.0,3,Fashion,3,Married,1,1,13.0,5.0,13.0,5.0,204.47
2639,0,14.0,Mobile,1,11.0,DC,Male,2.0,1,Laptop,4,Single,4,0,12.0,0.0,1.0,2.0,168.7
4072,0,5.0,Computer,1,10.0,CC,Male,3.0,4,Mobile,5,Married,3,1,14.0,1.0,3.0,4.0,155.65
3005,0,17.0,Computer,1,17.0,DC,Female,3.0,4,Mobile,2,Single,2,0,20.0,1.0,2.0,8.0,149.55
3708,0,10.0,Mobile,1,11.0,DC,Male,3.0,5,Laptop,2,Single,3,0,17.0,2.0,2.0,9.0,183.1
5080,0,8.0,Computer,1,26.0,CC,Female,3.0,4,Laptop,4,Married,6,0,14.0,1.0,6.0,11.0,169.44
1330,0,13.0,Mobile,1,8.0,DC,Male,3.0,4,Mobile,3,Single,3,0,14.0,0.0,2.0,2.0,128.09
3922,0,9.0,Mobile,1,34.0,DC,Male,3.0,4,Laptop,3,Married,4,0,17.0,1.0,2.0,8.0,193.83
96,0,6.0,Mobile,1,16.0,CC,Female,2.0,4,Mobile,4,Divorced,7,0,21.0,0.0,1.0,1.0,126.22
1162,0,15.0,Mobile,1,19.0,CC,Male,3.0,1,Laptop,5,Married,6,0,18.0,1.0,1.0,0.0,155.38
2383,0,21.0,Mobile,3,13.0,E wallet,Male,3.0,3,Laptop,5,Married,5,0,11.0,0.0,2.0,2.0,154.86
1,1,10.0,Mobile,1,8.0,UPI,Male,3.0,4,Mobile,3,Single,7,1,15.0,0.0,1.0,0.0,120.9
4853,1,1.0,Mobile,3,10.0,DC,Male,3.0,5,Fashion,1,Married,3,1,12.0,4.0,4.0,3.0,228.25
2025,0,9.0,Mobile,1,13.0,UPI,Male,3.0,3,Mobile,1,Single,3,0,18.0,1.0,1.0,1.0,146.78
2661,0,16.0,Computer,3,8.0,DC,Male,3.0,3,Laptop,1,Married,2,0,20.0,7.0,7.0,7.0,156.75
122,0,7.0,Mobile,1,8.0,DC,Male,2.0,4,Laptop,5,Divorced,7,0,13.0,0.0,5.0,9.0,159.57
3912,1,1.0,Mobile,2,29.0,UPI,Male,3.0,6,Mobile,3,Married,3,0,12.0,1.0,2.0,1.0,140.55
1694,0,2.0,Computer,3,8.0,DC,Male,3.0,3,Laptop,3,Married,2,0,14.0,1.0,1.0,2.0,146.49
3080,0,17.0,Mobile,1,19.0,DC,Male,3.0,5,Grocery,4,Married,3,0,12.0,1.0,4.0,10.0,268.36
5467,0,2.0,Mobile,1,8.0,CC,Female,4.0,4,Mobile,5,Married,3,0,26.0,2.0,2.0,3.0,160.91
5554,0,6.0,Mobile,1,12.0,DC,Male,3.0,5,Laptop,1,Single,10,0,25.0,2.0,2.0,3.0,221.79
2000,0,10.0,Mobile,2,9.0,UPI,Male,2.0,3,Mobile,4,Married,4,1,11.0,0.0,1.0,3.0,122.77000000000001
2500,0,12.0,Mobile,1,9.0,CC,Male,3.0,4,Laptop,3,Married,1,0,15.0,0.0,1.0,7.0,130.69
2476,0,7.0,Computer,1,16.0,COD,Male,3.0,4,Laptop,3,Married,2,0,14.0,1.0,7.0,7.0,150.63
2707,0,18.0,Computer,1,7.0,CC,Male,2.0,3,Laptop,3,Single,5,0,12.0,0.0,1.0,3.0,153.99
2099,0,6.0,Computer,3,16.0,DC,Female,2.0,4,Mobile,1,Single,1,0,19.0,0.0,2.0,2.0,123.41999999999999
391,0,0.0,Mobile,1,10.0,CC,Male,3.0,2,Mobile,5,Divorced,3,0,16.0,0.0,1.0,2.0,128.19
1168,0,16.0,Computer,1,16.0,DC,Male,2.0,3,Mobile,3,Single,5,0,13.0,0.0,1.0,2.0,124.38
4629,1,1.0,Computer,3,18.0,UPI,Male,3.0,2,Laptop,3,Married,10,0,13.0,2.0,2.0,3.0,172.07
324,0,12.0,Computer,1,14.0,DC,Female,2.0,3,Mobile,3,Divorced,2,0,11.0,0.0,1.0,7.0,137.55
3792,0,10.0,Mobile,3,9.0,DC,Male,4.0,4,Mobile,1,Single,5,1,22.0,1.0,2.0,3.0,151.44
3935,0,1.0,Computer,2,17.0,CC,Male,3.0,4,Mobile,1,Married,2,0,15.0,2.0,3.0,2.0,146.45
5168,0,28.0,Mobile,1,8.0,CC,Female,3.0,4,Grocery,1,Single,8,0,16.0,7.0,13.0,8.0,298.28
5422,1,7.0,Computer,1,24.0,COD,Male,3.0,5,Mobile,3,Married,11,1,17.0,2.0,2.0,1.0,149.37
2236,0,10.0,Mobile,1,8.0,DC,Female,3.0,1,Mobile,1,Married,2,0,13.0,1.0,7.0,7.0,120.11000000000001
5324,0,14.0,Mobile,1,23.0,DC,Female,3.0,4,Fashion,1,Single,8,1,16.0,4.0,4.0,4.0,204.45
3953,0,16.0,Mobile,1,19.0,CC,Male,3.0,4,Mobile,4,Married,10,0,23.0,2.0,2.0,5.0,152.66
2347,0,8.0,Computer,1,24.0,DC,Male,2.0,3,Fashion,1,Single,3,0,11.0,2.0,2.0,2.0,193.62
2271,0,16.0,Mobile,3,10.0,E wallet,Female,2.0,4,Fashion,1,Single,4,0,14.0,10.0,15.0,17.0,202.31
970,0,6.0,Mobile,1,34.0,DC,Male,3.0,3,Laptop,3,Married,2,1,12.0,1.0,5.0,7.0,152.07
300,0,23.0,Mobile,1,35.0,DC,Male,2.0,4,Grocery,3,Divorced,1,0,15.0,1.0,15.0,7.0,270.46
4365,1,1.0,Mobile,3,34.0,E wallet,Female,3.0,4,Fashion,1,Married,3,0,23.0,1.0,2.0,10.0,201.39
2825,1,5.0,Mobile,1,19.0,COD,Female,3.0,4,Others,3,Divorced,3,0,16.0,10.0,16.0,9.0,320.45
1269,0,5.0,Mobile,1,11.0,DC,Male,2.0,4,Laptop,1,Single,9,0,24.0,0.0,1.0,0.0,196.79
5490,0,17.0,Mobile,1,13.0,CC,Female,3.0,5,Others,3,Married,9,0,16.0,7.0,7.0,15.0,318.92
2186,0,0.0,Mobile,1,30.0,CC,Male,2.0,3,Mobile,4,Single,9,0,22.0,0.0,1.0,2.0,135.97
3406,0,15.0,Computer,1,16.0,CC,Male,4.0,4,Others,3,Married,4,0,16.0,2.0,2.0,12.0,319.19
5437,0,20.0,Mobile,1,9.0,CC,Male,3.0,4,Others,1,Married,9,1,16.0,3.0,3.0,3.0,318.28
3713,0,30.0,Mobile,1,7.0,DC,Female,3.0,4,Mobile,5,Divorced,4,0,23.0,2.0,2.0,1.0,145.66
4444,0,1.0,Computer,1,18.0,CC,Male,3.0,4,Laptop,5,Married,3,1,14.0,2.0,4.0,4.0,172.41
2230,0,0.0,Mobile,3,16.0,DC,Male,2.0,3,Laptop,1,Single,1,0,14.0,1.0,1.0,1.0,149.5
2127,0,3.0,Mobile,1,26.0,UPI,Male,2.0,3,Laptop,5,Married,1,0,15.0,0.0,1.0,2.0,199.57
2331,0,12.0,Mobile,3,27.0,DC,Male,2.0,4,Laptop,1,Married,4,1,12.0,0.0,1.0,4.0,161.2
1909,0,18.0,Mobile,3,8.0,COD,Male,2.0,5,Laptop,3,Single,1,0,13.0,1.0,3.0,1.0,166.32
2681,0,28.0,Mobile,1,8.0,COD,Male,3.0,4,Mobile,1,Married,9,0,20.0,1.0,1.0,4.0,126.62
1387,1,10.0,Mobile,1,31.0,DC,Male,2.0,5,Mobile,3,Single,2,0,12.0,0.0,1.0,1.0,122.93
2736,0,11.0,Mobile,3,7.0,DC,Male,3.0,4,Mobile,5,Single,5,0,14.0,1.0,1.0,0.0,128.58
4513,0,11.0,Mobile,1,13.0,CC,Male,3.0,2,Laptop,5,Married,6,1,14.0,7.0,7.0,8.0,184.74
4483,1,1.0,Mobile,1,9.0,CC,Male,3.0,6,Mobile,1,Married,7,1,14.0,2.0,3.0,3.0,159.64
1157,0,6.0,Mobile,1,14.0,DC,Male,3.0,1,Mobile,5,Married,7,0,19.0,6.0,7.0,6.0,131.43
925,0,15.0,Computer,1,15.0,CC,Female,3.0,3,Mobile,1,Single,2,0,13.0,4.0,5.0,8.0,136.73
3300,0,1.0,Mobile,1,12.0,COD,Male,3.0,5,Fashion,2,Married,3,1,17.0,1.0,2.0,9.0,253.07999999999998
4578,0,1.0,Mobile,1,30.0,DC,Female,3.0,4,Mobile,1,Married,3,0,23.0,1.0,2.0,3.0,153.86
374,0,6.0,Mobile,3,14.0,E wallet,Male,2.0,3,Laptop,3,Married,1,0,12.0,1.0,1.0,2.0,171.04
2126,0,0.0,Mobile,1,6.0,CC,Male,2.0,4,Mobile,5,Married,2,0,16.0,1.0,1.0,3.0,139.55
2787,1,0.0,Mobile,1,7.0,CC,Male,2.0,3,Mobile,1,Married,10,1,14.0,2.0,2.0,2.0,147.87
1428,0,11.0,Computer,1,12.0,CC,Female,3.0,5,Laptop,1,Married,8,1,12.0,0.0,1.0,9.0,153.29
1464,0,16.0,Computer,3,32.0,DC,Male,3.0,3,Grocery,1,Married,2,1,12.0,1.0,4.0,12.0,269.59
1846,0,10.0,Computer,1,9.0,CC,Female,3.0,3,Mobile,3,Married,2,0,20.0,1.0,1.0,0.0,120.83000000000001
5240,0,20.0,Mobile,3,10.0,DC,Female,3.0,4,Grocery,4,Married,10,0,13.0,1.0,6.0,2.0,291.06
3115,0,24.0,Mobile,1,36.0,DC,Male,3.0,5,Grocery,3,Divorced,2,0,16.0,12.0,16.0,8.0,295.46
4147,0,14.0,Mobile,1,9.0,CC,Female,4.0,4,Mobile,3,Married,4,0,15.0,2.0,2.0,3.0,145.01
474,0,10.0,Mobile,2,19.0,UPI,Male,2.0,3,Mobile,4,Divorced,4,0,13.0,1.0,1.0,4.0,121.43
2250,0,2.0,Mobile,1,7.0,DC,Female,2.0,4,Grocery,1,Married,4,0,14.0,1.0,1.0,7.0,261.24
5555,1,1.0,Computer,3,33.0,E wallet,Male,4.0,4,Laptop,1,Married,3,1,12.0,1.0,2.0,9.0,181.17
1873,1,13.0,Computer,3,14.0,COD,Male,2.0,3,Laptop,3,Married,4,1,14.0,0.0,1.0,3.0,167.96
4919,0,19.0,Mobile,2,31.0,CC,Male,3.0,4,Mobile,4,Single,3,0,17.0,1.0,2.0,5.0,146.77
1442,0,1.0,Computer,3,10.0,CC,Male,2.0,3,Laptop,3,Married,2,0,15.0,0.0,1.0,4.0,142.21
2307,0,24.0,Mobile,2,11.0,DC,Male,2.0,3,Grocery,4,Married,2,1,11.0,0.0,2.0,10.0,240.26
3464,0,29.0,Computer,1,9.0,CC,Male,3.0,5,Grocery,5,Single,9,0,16.0,4.0,7.0,3.0,292.56
4928,0,14.0,Mobile,3,33.0,E wallet,Male,4.0,4,Laptop,5,Married,3,0,15.0,4.0,8.0,6.0,208.96
2120,0,16.0,Mobile,3,31.0,CC,Male,3.0,4,Fashion,1,Married,6,0,13.0,1.0,1.0,0.0,207.98000000000002
1617,0,10.0,Mobile,1,15.0,CC,Male,3.0,3,Mobile,1,Married,2,0,23.0,1.0,1.0,4.0,120.69999999999999
4996,1,1.0,Mobile,3,30.0,DC,Female,3.0,5,Fashion,5,Married,3,0,14.0,2.0,4.0,11.0,198.36
532,0,2.0,Mobile,1,16.0,CC,Female,3.0,4,Mobile,2,Married,7,0,14.0,1.0,1.0,3.0,125.32
4261,0,6.0,Mobile,1,7.0,DC,Male,4.0,4,Mobile,5,Single,3,0,14.0,1.0,2.0,1.0,154.56
2011,1,0.0,Mobile,1,9.0,DC,Female,2.0,3,Laptop,3,Married,1,1,19.0,1.0,1.0,2.0,141.71
1733,0,15.0,Mobile,1,16.0,DC,Female,3.0,3,Mobile,5,Married,4,0,16.0,0.0,1.0,2.0,125.75999999999999
1837,0,21.0,Mobile,1,6.0,DC,Female,2.0,4,Grocery,5,Married,8,0,11.0,0.0,2.0,2.0,254.01999999999998
1148,1,0.0,Mobile,1,16.0,CC,Female,3.0,3,Mobile,5,Married,2,1,17.0,0.0,1.0,0.0,123.97999999999999
1495,0,13.0,Computer,1,32.0,CC,Female,2.0,3,Laptop,4,Married,2,0,11.0,0.0,2.0,13.0,156.05
2345,0,25.0,Mobile,1,14.0,UPI,Female,3.0,3,Mobile,5,Married,10,0,13.0,1.0,1.0,4.0,129.5
1415,0,30.0,Computer,3,6.0,DC,Female,2.0,4,Laptop,3,Single,8,0,11.0,1.0,1.0,3.0,154.73
5077,0,8.0,Mobile,3,9.0,E wallet,Female,3.0,4,Laptop,5,Single,2,1,13.0,2.0,2.0,3.0,170.38
581,1,3.0,Computer,3,30.0,DC,Female,3.0,1,Grocery,4,Single,5,1,16.0,1.0,2.0,0.0,231.94
1978,0,9.0,Mobile,2,16.0,DC,Male,3.0,4,Mobile,5,Married,1,0,21.0,0.0,1.0,3.0,123.41999999999999
3449,0,19.0,Mobile,2,31.0,CC,Male,3.0,4,Mobile,4,Single,3,0,17.0,1.0,2.0,5.0,146.77
1872,0,5.0,Mobile,3,16.0,E wallet,Male,2.0,3,Laptop,1,Single,2,0,12.0,1.0,1.0,8.0,153.96
574,0,25.0,Mobile,1,6.0,DC,Male,3.0,3,Grocery,2,Divorced,3,0,15.0,1.0,7.0,8.0,270.99
2325,1,0.0,Computer,3,8.0,DC,Female,3.0,4,Mobile,1,Single,8,0,14.0,0.0,1.0,0.0,127.85
2734,0,4.0,Computer,1,7.0,DC,Male,2.0,5,Laptop,5,Married,2,0,21.0,6.0,8.0,7.0,150.03
5380,0,10.0,Mobile,3,9.0,DC,Female,3.0,4,Laptop,1,Single,5,0,16.0,7.0,7.0,8.0,170.02
2554,0,30.0,Mobile,1,7.0,CC,Male,3.0,5,Fashion,1,Married,4,0,20.0,1.0,1.0,0.0,208.82999999999998
585,0,6.0,Computer,3,23.0,DC,Male,2.0,3,Grocery,3,Single,2,0,11.0,1.0,6.0,0.0,274.44
3360,0,1.0,Mobile,1,11.0,DC,Female,4.0,4,Mobile,3,Single,3,0,20.0,2.0,2.0,1.0,148.18
3742,0,4.0,Computer,1,14.0,COD,Male,4.0,4,Mobile,3,Married,3,0,14.0,1.0,2.0,1.0,137.74
387,0,10.0,Mobile,1,9.0,CC,Male,2.0,4,Mobile,2,Single,1,0,13.0,0.0,1.0,1.0,120.44999999999999
1448,0,7.0,Mobile,1,12.0,UPI,Female,2.0,3,Laptop,3,Single,2,0,14.0,0.0,2.0,10.0,148.09
2214,0,19.0,Mobile,1,21.0,DC,Male,2.0,3,Others,4,Married,6,0,11.0,1.0,1.0,3.0,290.81
2194,1,6.0,Mobile,3,15.0,E wallet,Female,2.0,5,Laptop,3,Single,9,0,13.0,0.0,1.0,3.0,153.46
1444,0,10.0,Computer,1,29.0,CC,Male,3.0,3,Laptop,4,Married,5,0,12.0,0.0,1.0,2.0,120.41999999999999
1278,0,12.0,Mobile,3,21.0,E wallet,Male,3.0,3,Grocery,5,Single,1,0,12.0,4.0,2.0,10.0,233.41000000000003
363,0,15.0,Mobile,1,8.0,DC,Female,2.0,3,Laptop,2,Divorced,2,0,13.0,2.0,2.0,2.0,140.89
2408,0,2.0,Mobile,3,25.0,DC,Male,3.0,4,Laptop,3,Married,2,0,14.0,1.0,1.0,4.0,186.2
4199,0,7.0,Computer,3,7.0,DC,Female,3.0,2,Laptop,5,Married,4,0,20.0,1.0,2.0,4.0,178.76
2044,0,25.0,Mobile,1,6.0,DC,Male,3.0,3,Grocery,1,Married,3,0,15.0,1.0,7.0,8.0,270.99
1595,1,0.0,Computer,1,16.0,CC,Male,3.0,3,Fashion,3,Married,7,0,11.0,0.0,1.0,0.0,200.48
1111,1,0.0,Mobile,3,19.0,E wallet,Male,3.0,4,Laptop,5,Married,6,1,13.0,2.0,2.0,2.0,161.34
5415,1,1.0,Mobile,3,23.0,DC,Female,4.0,4,Fashion,5,Single,4,1,21.0,2.0,2.0,3.0,210.64
3443,0,13.0,Computer,1,29.0,CC,Female,3.0,4,Fashion,5,Single,3,1,14.0,2.0,2.0,9.0,233.8
166,0,9.0,Mobile,1,9.0,COD,Male,1.0,3,Laptop,4,Single,5,0,12.0,6.0,7.0,7.0,144.85
4940,1,1.0,Computer,1,31.0,COD,Male,4.0,5,Fashion,5,Single,3,0,13.0,2.0,2.0,3.0,212.22
3343,0,24.0,Computer,1,9.0,DC,Male,4.0,4,Grocery,5,Married,3,0,16.0,14.0,15.0,8.0,304.24
2269,0,8.0,Mobile,1,12.0,DC,Male,3.0,3,Mobile,3,Married,1,1,14.0,1.0,2.0,2.0,135.06
4612,0,19.0,Mobile,3,9.0,UPI,Male,4.0,4,Laptop,4,Married,2,0,20.0,4.0,4.0,8.0,173.05
4510,0,16.0,Mobile,2,9.0,COD,Male,3.0,4,Mobile,3,Married,2,1,12.0,2.0,2.0,1.0,151.96
3276,0,1.0,Computer,1,16.0,DC,Male,3.0,5,Mobile,4,Married,3,0,12.0,2.0,2.0,1.0,151.94
4674,1,1.0,Computer,1,10.0,DC,Male,4.0,4,Mobile,5,Single,3,1,12.0,6.0,10.0,8.0,158.48
4592,0,8.0,Mobile,1,9.0,DC,Male,4.0,5,Mobile,3,Married,5,0,13.0,4.0,6.0,8.0,152.68
2954,1,1.0,Mobile,1,9.0,DC,Male,4.0,4,Mobile,3,Single,4,0,12.0,2.0,2.0,1.0,159.85
1844,0,6.0,Mobile,3,14.0,E wallet,Male,2.0,3,Laptop,3,Married,1,0,12.0,0.0,1.0,2.0,171.04
3747,1,1.0,Computer,3,20.0,COD,Female,3.0,4,Laptop,4,Single,7,0,12.0,1.0,2.0,1.0,182.65
3855,0,18.0,Computer,2,7.0,UPI,Male,3.0,4,Laptop,1,Married,6,1,12.0,2.0,2.0,3.0,182.43
2743,0,6.0,Computer,1,13.0,DC,Male,2.0,3,Laptop,3,Married,2,0,20.0,0.0,2.0,8.0,159.68
4548,0,16.0,Mobile,1,7.0,DC,Female,4.0,4,Mobile,5,Married,5,0,17.0,1.0,2.0,3.0,150.76
1280,0,4.0,Computer,1,16.0,CC,Female,2.0,3,Fashion,3,Married,5,0,20.0,3.0,4.0,3.0,210.31
3305,0,1.0,Computer,1,10.0,CC,Male,3.0,4,Mobile,2,Divorced,3,0,12.0,2.0,2.0,1.0,142.06
4087,0,28.0,Mobile,1,16.0,DC,Female,4.0,4,Laptop,3,Married,5,0,12.0,1.0,3.0,4.0,153.97
2682,0,1.0,Mobile,3,9.0,CC,Female,3.0,3,Mobile,4,Married,2,0,19.0,1.0,1.0,0.0,128.56
2319,0,0.0,Computer,3,8.0,DC,Male,2.0,5,Laptop,1,Single,4,0,20.0,0.0,1.0,0.0,150.71
4183,0,1.0,Mobile,1,22.0,DC,Male,4.0,4,Mobile,1,Single,3,0,15.0,2.0,2.0,1.0,137.32
4328,0,12.0,Mobile,3,7.0,DC,Female,3.0,5,Laptop,1,Single,6,0,23.0,1.0,2.0,3.0,211.86
469,0,2.0,Mobile,1,29.0,DC,Male,3.0,1,Mobile,3,Divorced,2,0,24.0,1.0,1.0,7.0,127.0
816,0,3.0,Mobile,1,12.0,COD,Female,2.0,4,Laptop,2,Divorced,1,0,12.0,5.0,6.0,7.0,146.27
4769,0,17.0,Mobile,1,21.0,DC,Male,4.0,4,Grocery,5,Married,8,0,16.0,2.0,2.0,1.0,296.59
4601,0,16.0,Computer,1,12.0,UPI,Male,4.0,4,Mobile,3,Married,6,0,18.0,1.0,3.0,1.0,145.93
2786,0,29.0,Computer,1,7.0,DC,Male,2.0,3,Laptop,3,Married,2,0,21.0,0.0,1.0,9.0,163.06
3129,1,1.0,Computer,1,27.0,DC,Male,4.0,4,Fashion,3,Divorced,5,0,13.0,2.0,2.0,3.0,223.24
2992,0,2.0,Mobile,1,23.0,CC,Male,4.0,3,Laptop,5,Single,2,0,20.0,1.0,2.0,8.0,181.61
811,0,18.0,Computer,1,31.0,CC,Female,2.0,3,Others,4,Single,4,0,22.0,1.0,1.0,0.0,280.61
3010,0,1.0,Mobile,3,9.0,DC,Male,4.0,4,Laptop,3,Single,3,1,12.0,2.0,2.0,5.0,169.78
4585,0,24.0,Mobile,1,36.0,DC,Male,3.0,5,Grocery,3,Married,2,0,16.0,16.0,16.0,8.0,295.46
4924,0,2.0,Mobile,3,17.0,CC,Male,4.0,4,Mobile,4,Married,3,0,23.0,1.0,2.0,1.0,135.52
460,1,10.0,Mobile,1,12.0,DC,Male,3.0,1,Mobile,5,Divorced,2,1,21.0,1.0,1.0,0.0,116.00999999999999
4916,0,6.0,Computer,1,36.0,CC,Female,4.0,4,Mobile,3,Single,11,0,13.0,7.0,8.0,8.0,165.25
2432,0,10.0,Mobile,3,13.0,COD,Male,2.0,3,Mobile,3,Married,1,1,25.0,3.0,5.0,7.0,123.08000000000001
1347,1,10.0,Mobile,1,8.0,UPI,Male,3.0,4,Mobile,3,Single,7,1,15.0,0.0,1.0,0.0,120.9
4764,0,16.0,Mobile,1,36.0,DC,Male,4.0,4,Laptop,4,Married,3,0,14.0,6.0,8.0,9.0,169.34
1451,0,23.0,Computer,1,6.0,DC,Female,3.0,3,Others,4,Married,4,1,19.0,1.0,1.0,7.0,281.72
1106,0,19.0,Mobile,1,19.0,DC,Male,2.0,3,Laptop,4,Single,7,0,14.0,1.0,1.0,9.0,155.62
4598,0,9.0,Mobile,1,23.0,DC,Male,4.0,4,Fashion,3,Married,6,1,13.0,1.0,2.0,1.0,201.32
4390,0,26.0,Mobile,1,9.0,DC,Female,3.0,5,Mobile,1,Single,9,0,16.0,3.0,3.0,3.0,157.12
4359,0,12.0,Mobile,1,36.0,COD,Male,3.0,4,Laptop,1,Married,5,0,19.0,1.0,2.0,8.0,187.61
5591,0,6.0,Mobile,3,8.0,E wallet,Female,3.0,4,Fashion,1,Married,3,0,20.0,1.0,6.0,3.0,229.22
48,0,3.0,Computer,1,15.0,CC,Male,3.0,3,Laptop,5,Married,2,0,11.0,0.0,6.0,10.0,130.72
2433,0,15.0,Mobile,1,8.0,CC,Male,3.0,4,Mobile,4,Married,5,0,14.0,0.0,1.0,0.0,148.41
1062,0,11.0,Computer,1,6.0,DC,Male,2.0,3,Laptop,1,Married,8,0,15.0,2.0,2.0,9.0,147.35
535,1,20.0,Computer,1,16.0,DC,Male,2.0,4,Mobile,2,Married,10,1,14.0,0.0,1.0,0.0,123.80000000000001
2376,1,9.0,Mobile,3,15.0,E wallet,Male,2.0,3,Fashion,1,Married,5,0,11.0,4.0,4.0,3.0,200.96
2443,0,13.0,Computer,1,14.0,DC,Male,3.0,3,Laptop,1,Married,4,1,18.0,1.0,2.0,2.0,140.69
1860,0,10.0,Computer,1,9.0,DC,Male,2.0,4,Mobile,3,Married,2,0,18.0,1.0,1.0,0.0,112.81
2531,1,0.0,Computer,3,18.0,UPI,Male,2.0,3,Laptop,1,Single,4,1,24.0,5.0,6.0,7.0,145.81
1941,0,8.0,Mobile,1,16.0,DC,Female,2.0,1,Mobile,3,Single,4,0,13.0,2.0,2.0,2.0,125.06
5406,1,1.0,Computer,2,15.0,UPI,Female,4.0,5,Mobile,1,Married,8,0,12.0,2.0,2.0,3.0,146.8
73,0,11.0,Mobile,1,8.0,DC,Male,2.0,3,Laptop,3,Divorced,10,0,14.0,0.0,1.0,0.0,165.53
551,0,8.0,Mobile,1,27.0,DC,Female,2.0,3,Laptop,2,Divorced,2,1,25.0,0.0,1.0,7.0,140.14
2228,0,6.0,Mobile,1,15.0,CC,Male,3.0,3,Mobile,1,Married,1,0,13.0,0.0,4.0,10.0,127.81
4330,0,1.0,Mobile,1,24.0,COD,Male,3.0,4,Mobile,4,Married,2,1,17.0,1.0,2.0,2.0,155.58
3476,0,1.0,Computer,1,15.0,DC,Male,3.0,6,Mobile,3,Divorced,3,0,20.0,2.0,2.0,3.0,171.21
5593,0,1.0,Mobile,3,15.0,UPI,Female,3.0,4,Laptop,3,Married,2,1,23.0,1.0,2.0,5.0,174.07
1788,1,0.0,Computer,1,10.0,COD,Male,3.0,4,Mobile,3,Single,6,0,16.0,0.0,1.0,2.0,138.94
